name,year,month,infection
Vilniaus apskritis,2015,2,11
Alytaus r. sav.,2015,3,0
Alytaus m. sav.,2015,3,0
Druskininkų sav.,2015,3,0
Lazdyjų r.,2015,3,1
Varėnos r. sav.,2015,3,0
Alytaus apskritis,2015,3,1
Birštono sav.,2015,3,0
Jonavos r. sav.,2015,3,0
Kaišiadorių r. sav.,2015,3,0
Kauno m. sav.,2015,3,0
Kauno r. sav.,2015,3,0
Kėdainių r. sav.,2015,3,0
Prienų r. sav.,2015,3,0
Raseinių r. sav.,2015,3,0
Kauno apskritis,2015,3,0
Klaipėdos m. sav.,2015,3,0
Klaipėdos r. sav.,2015,3,0
Kretingos r. sav.,2015,3,0
Neringos sav.,2015,3,0
Palangos m. sav.,2015,3,0
Šilutės r. sav.,2015,3,0
Skuodo r. sav.,2015,3,0
Klaipėdos apskritis,2015,3,0
Marijampolės r. sav.,2015,3,0
Šakių r. sav.,2015,3,0
Vilkaviškio r. sav.,2015,3,0
Marijampolės apskritis,2015,3,0
Biržų r. sav.,2015,3,0
Kupiškio r. sav.,2015,3,0
Panevėžio r. sav.,2015,3,0
Panevėžio m. sav.,2015,3,0
Pasvalio r. sav.,2015,3,0
Rokiškio r. sav.,2015,3,0
Panevėžio apskritis,2015,3,0
Akmenės r. sav.,2015,3,0
Joniškio r. sav.,2015,3,0
Kelmės r. sav.,2015,3,0
Radviliškio r. sav.,2015,3,1
Šiaulių m. sav.,2015,3,1
Šiaulių r. sav.,2015,3,0
Šiaulių apskritis,2015,3,2
Jurbarko r. sav.,2015,3,0
Šilalės r. sav.,2015,3,0
Tauragės r. sav.,2015,3,3
Tauragės apskritis,2015,3,3
Mažeikių r. sav.,2015,3,0
Plungės r. sav.,2015,3,0
Telšių r. sav.,2015,3,0
Telšių apskritis,2015,3,0
Anykščių r. sav.,2015,3,0
Ignalinos r. sav.,2015,3,0
Molėtų r. sav.,2015,3,0
Utenos r. sav.,2015,3,1
Visagino sav.,2015,3,0
Zarasų r. sav.,2015,3,0
Utenos apskritis,2015,3,1
Šalčininkų r. sav.,2015,3,0
Širvintų r. sav.,2015,3,0
Švenčionių r. sav.,2015,3,2
Trakų r. sav.,2015,3,1
Ukmergės r. sav.,2015,3,0
Vilniaus r. sav.,2015,3,0
Vilniaus m. sav.,2015,3,9
Vilniaus apskritis,2015,3,12
Alytaus r. sav.,2015,4,0
Alytaus m. sav.,2015,4,0
Druskininkų sav.,2015,4,0
Lazdyjų r.,2015,4,0
Varėnos r. sav.,2015,4,0
Alytaus apskritis,2015,4,0
Birštono sav.,2015,4,0
Jonavos r. sav.,2015,4,1
Kaišiadorių r. sav.,2015,4,0
Kauno m. sav.,2015,4,2
Kauno r. sav.,2015,4,1
Kėdainių r. sav.,2015,4,0
Prienų r. sav.,2015,4,0
Raseinių r. sav.,2015,4,0
Kauno apskritis,2015,4,4
Klaipėdos m. sav.,2015,4,0
Klaipėdos r. sav.,2015,4,0
Kretingos r. sav.,2015,4,0
Neringos sav.,2015,4,0
Palangos m. sav.,2015,4,0
Šilutės r. sav.,2015,4,0
Skuodo r. sav.,2015,4,1
Klaipėdos apskritis,2015,4,1
Marijampolės r. sav.,2015,4,0
Šakių r. sav.,2015,4,0
Vilkaviškio r. sav.,2015,4,0
Marijampolės apskritis,2015,4,0
Biržų r. sav.,2015,4,0
Kupiškio r. sav.,2015,4,1
Panevėžio r. sav.,2015,4,0
Panevėžio m. sav.,2015,4,0
Pasvalio r. sav.,2015,4,0
Rokiškio r. sav.,2015,4,2
Panevėžio apskritis,2015,4,3
Akmenės r. sav.,2015,4,0
Joniškio r. sav.,2015,4,0
Kelmės r. sav.,2015,4,0
Radviliškio r. sav.,2015,4,0
Šiaulių m. sav.,2015,4,0
Šiaulių r. sav.,2015,4,0
Šiaulių apskritis,2015,4,0
Jurbarko r. sav.,2015,4,0
Šilalės r. sav.,2015,4,0
Tauragės r. sav.,2015,4,2
Tauragės apskritis,2015,4,2
Mažeikių r. sav.,2015,4,0
Plungės r. sav.,2015,4,0
Telšių r. sav.,2015,4,1
Telšių apskritis,2015,4,1
Anykščių r. sav.,2015,4,1
Ignalinos r. sav.,2015,4,0
Molėtų r. sav.,2015,4,0
Utenos r. sav.,2015,4,2
Visagino sav.,2015,4,1
Zarasų r. sav.,2015,4,0
Utenos apskritis,2015,4,4
Šalčininkų r. sav.,2015,4,0
Širvintų r. sav.,2015,4,0
Švenčionių r. sav.,2015,4,0
Trakų r. sav.,2015,4,3
Ukmergės r. sav.,2015,4,1
Vilniaus r. sav.,2015,4,0
Vilniaus m. sav.,2015,4,9
Vilniaus apskritis,2015,4,13
Alytaus r. sav.,2015,5,0
Alytaus m. sav.,2015,5,0
Druskininkų sav.,2015,5,0
Lazdyjų r.,2015,5,1
Varėnos r. sav.,2015,5,1
Alytaus apskritis,2015,5,2
Birštono sav.,2015,5,1
Jonavos r. sav.,2015,5,6
Kaišiadorių r. sav.,2015,5,1
Kauno m. sav.,2015,5,11
Kauno r. sav.,2015,5,4
Kėdainių r. sav.,2015,5,2
Prienų r. sav.,2015,5,2
Raseinių r. sav.,2015,5,1
Kauno apskritis,2015,5,28
Klaipėdos m. sav.,2015,5,0
Klaipėdos r. sav.,2015,5,0
Kretingos r. sav.,2015,5,1
Neringos sav.,2015,5,0
Palangos m. sav.,2015,5,2
Šilutės r. sav.,2015,5,1
Skuodo r. sav.,2015,5,0
Klaipėdos apskritis,2015,5,4
Marijampolės r. sav.,2015,5,1
Šakių r. sav.,2015,5,0
Vilkaviškio r. sav.,2015,5,0
Marijampolės apskritis,2015,5,1
Biržų r. sav.,2015,5,0
Kupiškio r. sav.,2015,5,0
Panevėžio r. sav.,2015,5,1
Panevėžio m. sav.,2015,5,1
Pasvalio r. sav.,2015,5,0
Rokiškio r. sav.,2015,5,3
Panevėžio apskritis,2015,5,5
Akmenės r. sav.,2015,5,0
Joniškio r. sav.,2015,5,0
Kelmės r. sav.,2015,5,0
Radviliškio r. sav.,2015,5,1
Šiaulių m. sav.,2015,5,6
Šiaulių r. sav.,2015,5,0
Šiaulių apskritis,2015,5,7
Jurbarko r. sav.,2015,5,0
Šilalės r. sav.,2015,5,0
Tauragės r. sav.,2015,5,3
Tauragės apskritis,2015,5,3
Mažeikių r. sav.,2015,5,1
Plungės r. sav.,2015,5,0
Telšių r. sav.,2015,5,0
Telšių apskritis,2015,5,1
Anykščių r. sav.,2015,5,3
Ignalinos r. sav.,2015,5,0
Molėtų r. sav.,2015,5,0
Utenos r. sav.,2015,5,1
Visagino sav.,2015,5,2
Zarasų r. sav.,2015,5,1
Utenos apskritis,2015,5,7
Šalčininkų r. sav.,2015,5,0
Širvintų r. sav.,2015,5,2
Švenčionių r. sav.,2015,5,1
Trakų r. sav.,2015,5,1
Ukmergės r. sav.,2015,5,1
Vilniaus r. sav.,2015,5,5
Vilniaus m. sav.,2015,5,33
Vilniaus apskritis,2015,5,43
Alytaus r. sav.,2015,6,0
Alytaus m. sav.,2015,6,2
Druskininkų sav.,2015,6,2
Lazdyjų r.,2015,6,1
Varėnos r. sav.,2015,6,1
Alytaus apskritis,2015,6,6
Birštono sav.,2015,6,3
Jonavos r. sav.,2015,6,5
Kaišiadorių r. sav.,2015,6,1
Kauno m. sav.,2015,6,39
Kauno r. sav.,2015,6,7
Kėdainių r. sav.,2015,6,4
Prienų r. sav.,2015,6,4
Raseinių r. sav.,2015,6,3
Kauno apskritis,2015,6,66
Klaipėdos m. sav.,2015,6,3
Klaipėdos r. sav.,2015,6,1
Kretingos r. sav.,2015,6,1
Neringos sav.,2015,6,0
Palangos m. sav.,2015,6,1
Šilutės r. sav.,2015,6,3
Skuodo r. sav.,2015,6,2
Klaipėdos apskritis,2015,6,11
Marijampolės r. sav.,2015,6,7
Šakių r. sav.,2015,6,0
Vilkaviškio r. sav.,2015,6,0
Marijampolės apskritis,2015,6,7
Biržų r. sav.,2015,6,1
Kupiškio r. sav.,2015,6,0
Panevėžio r. sav.,2015,6,2
Panevėžio m. sav.,2015,6,4
Pasvalio r. sav.,2015,6,0
Rokiškio r. sav.,2015,6,1
Panevėžio apskritis,2015,6,8
Akmenės r. sav.,2015,6,1
Joniškio r. sav.,2015,6,0
Kelmės r. sav.,2015,6,0
Radviliškio r. sav.,2015,6,4
Šiaulių m. sav.,2015,6,7
Šiaulių r. sav.,2015,6,3
Šiaulių apskritis,2015,6,18
Jurbarko r. sav.,2015,6,0
Šilalės r. sav.,2015,6,1
Tauragės r. sav.,2015,6,2
Tauragės apskritis,2015,6,3
Mažeikių r. sav.,2015,6,0
Plungės r. sav.,2015,6,3
Telšių r. sav.,2015,6,5
Telšių apskritis,2015,6,8
Anykščių r. sav.,2015,6,4
Ignalinos r. sav.,2015,6,0
Molėtų r. sav.,2015,6,0
Utenos r. sav.,2015,6,5
Visagino sav.,2015,6,1
Zarasų r. sav.,2015,6,1
Utenos apskritis,2015,6,11
Šalčininkų r. sav.,2015,6,1
Širvintų r. sav.,2015,6,2
Švenčionių r. sav.,2015,6,2
Trakų r. sav.,2015,6,3
Ukmergės r. sav.,2015,6,8
Vilniaus r. sav.,2015,6,4
Vilniaus m. sav.,2015,6,59
Vilniaus apskritis,2015,6,79
Alytaus r. sav.,2015,7,1
Alytaus m. sav.,2015,7,1
Druskininkų sav.,2015,7,1
Lazdijų r. sav.,2015,7,1
Varėnos r. sav.,2015,7,1
Alytaus apskritis,2015,7,5
Birštono sav.,2015,7,1
Jonavos r. sav.,2015,7,9
Kaišiadorių r. sav.,2015,7,6
Kauno m. sav.,2015,7,67
Kauno r. sav.,2015,7,21
Kėdainių r. sav.,2015,7,8
Prienų r. sav.,2015,7,4
Raseinių r. sav.,2015,7,4
Kauno apskritis,2015,7,120
Klaipėdos m. sav.,2015,7,9
Klaipėdos r. sav.,2015,7,4
Kretingos r. sav.,2015,7,2
Neringos sav.,2015,7,0
Palangos m. sav.,2015,7,0
Šilutės r. sav.,2015,7,5
Skuodo r. sav.,2015,7,2
Klaipėdos apskritis,2015,7,22
Marijampolės r. sav.,2015,7,3
Šakių r. sav.,2015,7,1
Vilkaviškio r. sav.,2015,7,3
Marijampolės apskritis,2015,7,7
Biržų r. sav.,2015,7,0
Kupiškio r. sav.,2015,7,2
Panevėžio r. sav.,2015,7,6
Panevėžio m. sav.,2015,7,17
Pasvalio r. sav.,2015,7,3
Rokiškio r. sav.,2015,7,14
Panevėžio apskritis,2015,7,42
Akmenės r. sav.,2015,7,3
Joniškio r. sav.,2015,7,2
Kelmės r. sav.,2015,7,2
Radviliškio r. sav.,2015,7,5
Šiaulių m. sav.,2015,7,16
Šiaulių r. sav.,2015,7,1
Šiaulių apskritis,2015,7,35
Jurbarko r. sav.,2015,7,4
Šilalės r. sav.,2015,7,5
Tauragės r. sav.,2015,7,3
Tauragės apskritis,2015,7,12
Mažeikių r. sav.,2015,7,1
Plungės r. sav.,2015,7,12
Telšių r. sav.,2015,7,8
Telšių apskritis,2015,7,21
Anykščių r. sav.,2015,7,4
Ignalinos r. sav.,2015,7,2
Molėtų r. sav.,2015,7,0
Utenos r. sav.,2015,7,3
Visagino sav.,2015,7,1
Zarasų r. sav.,2015,7,0
Utenos apskritis,2015,7,10
Šalčininkų r. sav.,2015,7,0
Širvintų r. sav.,2015,7,0
Švenčionių r. sav.,2015,7,6
Trakų r. sav.,2015,7,2
Ukmergės r. sav.,2015,7,7
Vilniaus r. sav.,2015,7,9
Vilniaus m. sav.,2015,7,109
Vilniaus apskritis,2015,7,133
Alytaus r. sav.,2015,8,0
Alytaus m. sav.,2015,8,1
Druskininkų sav.,2015,8,3
Lazdijų r. sav.,2015,8,0
Varėnos r. sav.,2015,8,1
Alytaus apskritis,2015,8,5
Birštono sav.,2015,8,1
Jonavos r. sav.,2015,8,12
Kaišiadorių r. sav.,2015,8,2
Kauno m. sav.,2015,8,59
Kauno r. sav.,2015,8,15
Kėdainių r. sav.,2015,8,5
Prienų r. sav.,2015,8,2
Raseinių r. sav.,2015,8,5
Kauno apskritis,2015,8,101
Klaipėdos m. sav.,2015,8,5
Klaipėdos r. sav.,2015,8,4
Kretingos r. sav.,2015,8,5
Neringos sav.,2015,8,0
Palangos m. sav.,2015,8,2
Šilutės r. sav.,2015,8,0
Skuodo r. sav.,2015,8,2
Klaipėdos apskritis,2015,8,18
Marijampolės r. sav.,2015,8,3
Šakių r. sav.,2015,8,0
Vilkaviškio r. sav.,2015,8,0
Marijampolės apskritis,2015,8,3
Biržų r. sav.,2015,8,5
Kupiškio r. sav.,2015,8,4
Panevėžio r. sav.,2015,8,7
Panevėžio m. sav.,2015,8,16
Pasvalio r. sav.,2015,8,0
Rokiškio r. sav.,2015,8,3
Panevėžio apskritis,2015,8,35
Akmenės r. sav.,2015,8,0
Joniškio r. sav.,2015,8,3
Kelmės r. sav.,2015,8,4
Radviliškio r. sav.,2015,8,5
Šiaulių m. sav.,2015,8,15
Šiaulių r. sav.,2015,8,2
Šiaulių apskritis,2015,8,31
Jurbarko r. sav.,2015,8,1
Šilalės r. sav.,2015,8,2
Tauragės r. sav.,2015,8,4
Tauragės apskritis,2015,8,7
Mažeikių r. sav.,2015,8,7
Plungės r. sav.,2015,8,7
Telšių r. sav.,2015,8,14
Telšių apskritis,2015,8,28
Anykščių r. sav.,2015,8,5
Ignalinos r. sav.,2015,8,1
Molėtų r. sav.,2015,8,0
Utenos r. sav.,2015,8,10
Visagino sav.,2015,8,1
Zarasų r. sav.,2015,8,2
Utenos apskritis,2015,8,19
Šalčininkų r. sav.,2015,8,1
Širvintų r. sav.,2015,8,0
Švenčionių r. sav.,2015,8,6
Trakų r. sav.,2015,8,11
Ukmergės r. sav.,2015,8,5
Vilniaus r. sav.,2015,8,9
Vilniaus m. sav.,2015,8,107
Vilniaus apskritis,2015,8,139
Alytaus r. sav.,2015,9,0
Alytaus m. sav.,2015,9,0
Druskininkų sav.,2015,9,3
Lazdijų r. sav.,2015,9,0
Varėnos r. sav.,2015,9,2
Alytaus apskritis,2015,9,5
Birštono sav.,2015,9,2
Jonavos r. sav.,2015,9,14
Kaišiadorių r. sav.,2015,9,7
Kauno m. sav.,2015,9,55
Kauno r. sav.,2015,9,9
Kėdainių r. sav.,2015,9,2
Prienų r. sav.,2015,9,4
Raseinių r. sav.,2015,9,5
Kauno apskritis,2015,9,98
Klaipėdos m. sav.,2015,9,5
Klaipėdos r. sav.,2015,9,0
Kretingos r. sav.,2015,9,3
Neringos sav.,2015,9,0
Palangos m. sav.,2015,9,3
Šilutės r. sav.,2015,9,6
Skuodo r. sav.,2015,9,2
Klaipėdos apskritis,2015,9,19
Marijampolės r. sav.,2015,9,1
Šakių r. sav.,2015,9,0
Vilkaviškio r. sav.,2015,9,2
Marijampolės apskritis,2015,9,3
Biržų r. sav.,2015,9,6
Kupiškio r. sav.,2015,9,3
Panevėžio r. sav.,2015,9,1
Panevėžio m. sav.,2015,9,16
Pasvalio r. sav.,2015,9,1
Rokiškio r. sav.,2015,9,10
Panevėžio apskritis,2015,9,37
Akmenės r. sav.,2015,9,1
Joniškio r. sav.,2015,9,3
Kelmės r. sav.,2015,9,1
Radviliškio r. sav.,2015,9,4
Šiaulių m. sav.,2015,9,11
Šiaulių r. sav.,2015,9,4
Šiaulių apskritis,2015,9,30
Jurbarko r. sav.,2015,9,1
Šilalės r. sav.,2015,9,8
Tauragės r. sav.,2015,9,5
Tauragės apskritis,2015,9,14
Mažeikių r. sav.,2015,9,2
Plungės r. sav.,2015,9,7
Telšių r. sav.,2015,9,10
Telšių apskritis,2015,9,19
Anykščių r. sav.,2015,9,2
Ignalinos r. sav.,2015,9,3
Molėtų r. sav.,2015,9,0
Utenos r. sav.,2015,9,7
Visagino sav.,2015,9,3
Zarasų r. sav.,2015,9,2
Utenos apskritis,2015,9,17
Šalčininkų r. sav.,2015,9,0
Širvintų r. sav.,2015,9,5
Švenčionių r. sav.,2015,9,1
Trakų r. sav.,2015,9,7
Ukmergės r. sav.,2015,9,6
Vilniaus r. sav.,2015,9,14
Vilniaus m. sav.,2015,9,84
Vilniaus apskritis,2015,9,117
Alytaus r. sav.,2015,10,0
Alytaus m. sav.,2015,10,1
Druskininkų sav.,2015,10,1
Lazdijų r. sav.,2015,10,0
Varėnos r. sav.,2015,10,4
Alytaus apskritis,2015,10,6
Birštono sav.,2015,10,0
Jonavos r. sav.,2015,10,8
Kaišiadorių r. sav.,2015,10,2
Kauno m. sav.,2015,10,37
Kauno r. sav.,2015,10,8
Kėdainių r. sav.,2015,10,5
Prienų r. sav.,2015,10,0
Raseinių r. sav.,2015,10,5
Kauno apskritis,2015,10,65
Klaipėdos m. sav.,2015,10,8
Klaipėdos r. sav.,2015,10,5
Kretingos r. sav.,2015,10,0
Neringos sav.,2015,10,0
Palangos m. sav.,2015,10,0
Šilutės r. sav.,2015,10,2
Skuodo r. sav.,2015,10,2
Klaipėdos apskritis,2015,10,17
Marijampolės r. sav.,2015,10,6
Šakių r. sav.,2015,10,2
Vilkaviškio r. sav.,2015,10,1
Marijampolės apskritis,2015,10,9
Biržų r. sav.,2015,10,9
Kupiškio r. sav.,2015,10,2
Panevėžio r. sav.,2015,10,6
Panevėžio m. sav.,2015,10,13
Pasvalio r. sav.,2015,10,0
Rokiškio r. sav.,2015,10,5
Panevėžio apskritis,2015,10,35
Akmenės r. sav.,2015,10,0
Joniškio r. sav.,2015,10,0
Kelmės r. sav.,2015,10,1
Radviliškio r. sav.,2015,10,5
Šiaulių m. sav.,2015,10,5
Šiaulių r. sav.,2015,10,4
Šiaulių apskritis,2015,10,20
Jurbarko r. sav.,2015,10,1
Šilalės r. sav.,2015,10,0
Tauragės r. sav.,2015,10,2
Tauragės apskritis,2015,10,3
Mažeikių r. sav.,2015,10,4
Plungės r. sav.,2015,10,4
Telšių r. sav.,2015,10,9
Telšių apskritis,2015,10,17
Anykščių r. sav.,2015,10,5
Ignalinos r. sav.,2015,10,3
Molėtų r. sav.,2015,10,0
Utenos r. sav.,2015,10,3
Visagino sav.,2015,10,2
Zarasų r. sav.,2015,10,2
Utenos apskritis,2015,10,15
Šalčininkų r. sav.,2015,10,3
Širvintų r. sav.,2015,10,2
Švenčionių r. sav.,2015,10,11
Trakų r. sav.,2015,10,8
Ukmergės r. sav.,2015,10,10
Vilniaus r. sav.,2015,10,11
Vilniaus m. sav.,2015,10,86
Vilniaus apskritis,2015,10,131
Alytaus r. sav.,2015,11,0
Alytaus m. sav.,2015,11,1
Druskininkų sav.,2015,11,1
Lazdijų r. sav.,2015,11,0
Varėnos r. sav.,2015,11,1
Alytaus apskritis,2015,11,3
Birštono sav.,2015,11,2
Jonavos r. sav.,2015,11,4
Kaišiadorių r. sav.,2015,11,1
Kauno m. sav.,2015,11,25
Kauno r. sav.,2015,11,8
Kėdainių r. sav.,2015,11,5
Prienų r. sav.,2015,11,1
Raseinių r. sav.,2015,11,2
Kauno apskritis,2015,11,48
Klaipėdos m. sav.,2015,11,5
Klaipėdos r. sav.,2015,11,2
Kretingos r. sav.,2015,11,2
Neringos sav.,2015,11,0
Palangos m. sav.,2015,11,2
Šilutės r. sav.,2015,11,1
Skuodo r. sav.,2015,11,1
Klaipėdos apskritis,2015,11,13
Marijampolės r. sav.,2015,11,5
Šakių r. sav.,2015,11,2
Vilkaviškio r. sav.,2015,11,2
Marijampolės apskritis,2015,11,9
Biržų r. sav.,2015,11,8
Kupiškio r. sav.,2015,11,8
Panevėžio r. sav.,2015,11,4
Panevėžio m. sav.,2015,11,19
Pasvalio r. sav.,2015,11,0
Rokiškio r. sav.,2015,11,8
Panevėžio apskritis,2015,11,47
Akmenės r. sav.,2015,11,2
Joniškio r. sav.,2015,11,2
Kelmės r. sav.,2015,11,3
Radviliškio r. sav.,2015,11,1
Šiaulių m. sav.,2015,11,1
Šiaulių r. sav.,2015,11,1
Šiaulių apskritis,2015,11,15
Jurbarko r. sav.,2015,11,0
Šilalės r. sav.,2015,11,1
Tauragės r. sav.,2015,11,4
Tauragės apskritis,2015,11,5
Mažeikių r. sav.,2015,11,1
Plungės r. sav.,2015,11,7
Telšių r. sav.,2015,11,3
Telšių apskritis,2015,11,11
Anykščių r. sav.,2015,11,4
Ignalinos r. sav.,2015,11,2
Molėtų r. sav.,2015,11,1
Utenos r. sav.,2015,11,0
Visagino sav.,2015,11,0
Zarasų r. sav.,2015,11,0
Utenos apskritis,2015,11,7
Šalčininkų r. sav.,2015,11,1
Širvintų r. sav.,2015,11,0
Švenčionių r. sav.,2015,11,3
Trakų r. sav.,2015,11,3
Ukmergės r. sav.,2015,11,3
Vilniaus r. sav.,2015,11,10
Vilniaus m. sav.,2015,11,42
Vilniaus apskritis,2015,11,62
Alytaus r. sav.,2015,12,0
Alytaus m. sav.,2015,12,0
Druskininkų sav.,2015,12,0
Lazdijų r. sav.,2015,12,0
Varėnos r. sav.,2015,12,0
Alytaus apskritis,2015,12,0
Birštono sav.,2015,12,0
Jonavos r. sav.,2015,12,1
Kaišiadorių r. sav.,2015,12,0
Kauno m. sav.,2015,12,7
Kauno r. sav.,2015,12,2
Kėdainių r. sav.,2015,12,1
Prienų r. sav.,2015,12,1
Raseinių r. sav.,2015,12,1
Kauno apskritis,2015,12,13
Klaipėdos m. sav.,2015,12,3
Klaipėdos r. sav.,2015,12,0
Kretingos r. sav.,2015,12,1
Neringos sav.,2015,12,0
Palangos m. sav.,2015,12,1
Šilutės r. sav.,2015,12,0
Skuodo r. sav.,2015,12,0
Klaipėdos apskritis,2015,12,5
Marijampolės r. sav.,2015,12,2
Šakių r. sav.,2015,12,0
Vilkaviškio r. sav.,2015,12,1
Marijampolės apskritis,2015,12,3
Biržų r. sav.,2015,12,3
Kupiškio r. sav.,2015,12,1
Panevėžio r. sav.,2015,12,2
Panevėžio m. sav.,2015,12,6
Pasvalio r. sav.,2015,12,0
Rokiškio r. sav.,2015,12,6
Panevėžio apskritis,2015,12,18
Akmenės r. sav.,2015,12,0
Joniškio r. sav.,2015,12,1
Kelmės r. sav.,2015,12,3
Radviliškio r. sav.,2015,12,0
Šiaulių m. sav.,2015,12,4
Šiaulių r. sav.,2015,12,2
Šiaulių apskritis,2015,12,12
Jurbarko r. sav.,2015,12,1
Šilalės r. sav.,2015,12,0
Tauragės r. sav.,2015,12,2
Tauragės apskritis,2015,12,3
Mažeikių r. sav.,2015,12,0
Plungės r. sav.,2015,12,1
Telšių r. sav.,2015,12,0
Telšių apskritis,2015,12,1
Anykščių r. sav.,2015,12,5
Ignalinos r. sav.,2015,12,3
Molėtų r. sav.,2015,12,2
Utenos r. sav.,2015,12,5
Visagino sav.,2015,12,1
Zarasų r. sav.,2015,12,1
Utenos apskritis,2015,12,17
Šalčininkų r. sav.,2015,12,0
Širvintų r. sav.,2015,12,1
Švenčionių r. sav.,2015,12,0
Trakų r. sav.,2015,12,0
Ukmergės r. sav.,2015,12,2
Vilniaus r. sav.,2015,12,4
Vilniaus m. sav.,2015,12,29
Vilniaus apskritis,2015,12,36
